committee,committee_type,expenditure_amount,expenditure_date,recipient,city,state,zip,expenditure_type,explanation
Take Back Colorado,Independent Expenditure Committee,1.1,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.5,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.1,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.1,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.1,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.1,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.1,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.1,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.9,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.5,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.9,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.1,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.9,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,6.3,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.1,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.5,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.5,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.1,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,2.7,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,12/1/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
A Whole Lot Of People For Change,Independent Expenditure Committee,12,12/2/20 0:00,,,,,Bank Fees,Payroll Fee
Colorado Hospitals Action Fund,Independent Expenditure Committee,50,12/2/20 0:00,,,,,Miscellaneous,Sos Late Filing Fee
Friends For The Future (F3),527 Political Organization,0.7,12/2/20 0:00,Anedot Inc,New Orleans,LA,70112,Bank Fees,Anedot (Sielaff)
Friends For The Future (F3),527 Political Organization,12.52,12/2/20 0:00,Google Llc,Mountain View,CO,94043,Other,G-Suite Fee For Dedicated Email Addresses
Take Back Colorado,Independent Expenditure Committee,1.9,12/2/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.1,12/2/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/2/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.9,12/2/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.1,12/2/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/2/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.1,12/2/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,4.3,12/2/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.5,12/2/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.9,12/2/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,2.3,12/2/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/2/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.1,12/2/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/2/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/2/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Friends For The Future (F3),527 Political Organization,1553.6,12/3/20 0:00,Julie  Herrmann,Thornton,CO,80602,Consultant & Professional Services,
Take Back Colorado,Independent Expenditure Committee,1.9,12/3/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,12/3/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Values First Colorado,527 Political Organization,3500,12/3/20 0:00,Campaign Law Accountability Watchdog,Castle Rock,CO,80109,Consultant & Professional Services,Campaign Finance Management Services
Coloradans Against Jared Polis,Independent Expenditure Committee,50,12/4/20 0:00,R  Castaneda,Austin,TX,78751,Consultant & Professional Services,
Fund For Coloradoís Energy Future,527 Political Organization,4000,12/4/20 0:00,Better Colorado Alliance,Denver,CO,80215,Contributions,
Take Back Colorado,Independent Expenditure Committee,1.3,12/4/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.1,12/4/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/6/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Colorado Sierra Club Independent Action,Independent Expenditure Committee,5000,12/6/21 0:00,Rbi Strategies And Research,Denver,CO,80202,Consultant & Professional Services,Consulting On Independent Expenditure Committee.
"Better Leaders, Better Colorado",Independent Expenditure Committee,250,12/7/20 0:00,Polestar,Denver,CO,80203,Consultant & Professional Services,Monthly Consulting Fee
Coloradans For Constitutional Values,Independent Expenditure Committee,250,12/7/20 0:00,Polestar,Denver,CO,80203,Consultant & Professional Services,Monthly Consulting Fee
Conservation Colorado Victory Fund,Independent Expenditure Committee,1962.84,12/7/20 0:00,Conservation Colorado,Denver,CO,80202,Employee Services,
New Americans Victory Fund,Independent Expenditure Committee,185.86,12/7/20 0:00,Facebook,Menlo Park,CA,94025,Advertising,Digital Advertiging In Support Of Bri Buentello For Hd47
New Americans Victory Fund,Independent Expenditure Committee,174.1,12/7/20 0:00,Facebook,Menlo Park,CA,94025,Advertising,Digital Advertising In Support Of Paula Dickerson For Sd-2
Take Back Colorado,Independent Expenditure Committee,10.3,12/7/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/7/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Unite Colorado Election Fund,Independent Expenditure Committee,250,12/7/20 0:00,Polestar,Denver,CO,80203,Consultant & Professional Services,Monthly Consulting Fee
Better Colorado Alliance,Independent Expenditure Committee,32.5,12/8/20 0:00,Tierney Lawrence,Denver,CO,80203,Consultant & Professional Services,
Noco Reboot,Independent Expenditure Committee,-523.6,12/8/20 0:00,"Patriot Pathways, Llc",Lakewood,CO,80226,Returned Expenditure,Refund For Unused Cable Ad Budget
Noco Reboot,Independent Expenditure Committee,-523.6,12/8/20 0:00,"Patriot Pathways, Llc",Lakewood,CO,80226,Returned Expenditure,Refund For Unused Cable Ad Budget
Take Back Colorado,Independent Expenditure Committee,0.7,12/8/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/8/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,7426.98,12/8/20 0:00,El Toro,Louisville,KY,40202,Fundraising Expenses,Fundraising
Unite For Colorado Action Iec,Independent Expenditure Committee,285,12/8/20 0:00,"Dalby, Wendland, & Co",Grand Junction,CO,81502,Consultant & Professional Services,Accounting Services
All Together Colorado,Independent Expenditure Committee,2050,12/9/20 0:00,Tierney Lawrence,Denver,CO,80203,Consultant & Professional Services,
Take Back Colorado,Independent Expenditure Committee,0.7,12/9/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/9/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,12/9/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,2,12/9/20 0:00,First Bank,Loveland,CO,80537,Bank Fees,Bank Fee
Conservation Colorado Victory Fund,Independent Expenditure Committee,3.4,12/10/20 0:00,,,,,Bank Fees,
Conservation Colorado Victory Fund,Independent Expenditure Committee,68,12/10/20 0:00,Tierney Lawrence,Denver,CO,80203,Consultant & Professional Services,Legal Fees
Conservation Colorado Victory Fund,Independent Expenditure Committee,721.52,12/10/20 0:00,Facebook,Menlo Park,CA,94025,Advertising,Training Video
Take Back Colorado,Independent Expenditure Committee,2.3,12/10/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/10/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/10/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Better Colorado Alliance,527 Political Organization,6500,12/11/20 0:00,Peak Political,Lakewood,CO,80214,Consultant & Professional Services,
Better Colorado Alliance,527 Political Organization,2000,12/11/20 0:00,Scarlett Greene Llc,Denver,CO,80210,Consultant & Professional Services,
Better Colorado Alliance,Independent Expenditure Committee,10000,12/11/20 0:00,You Need A Plan,Littleton,CO,80161,Consultant & Professional Services,
Better Colorado Alliance,Independent Expenditure Committee,8000,12/11/20 0:00,Chandler  Griffin,Durango,CO,81301,Consultant & Professional Services,
Better Colorado Alliance,Independent Expenditure Committee,451.44,12/11/20 0:00,Mondo Vino,Denver,CO,80211,"Food, Beverages and Meals",
Colorado Hospitals Action Fund,Independent Expenditure Committee,44.7,12/11/20 0:00,,,,,Bank Fees,
Take Back Colorado,Independent Expenditure Committee,0.7,12/11/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,12/12/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,12/12/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/13/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,12/13/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.5,12/13/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/13/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.5,12/13/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.9,12/13/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.5,12/13/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,12/13/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Better Colorado Alliance,Independent Expenditure Committee,6.5,12/14/20 0:00,,,,,Other,Website
Take Back Colorado,Independent Expenditure Committee,1.3,12/14/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/14/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/14/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,12/14/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/14/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
All Together Colorado,527 Political Organization,105.19,12/15/20 0:00,Deluxe,Shoreview,MN,55126,Office Equipment & Supplies,
All Together Colorado,Independent Expenditure Committee,140.28,12/15/20 0:00,Deluxe,Shoreview,MN,55126,Office Equipment & Supplies,
Cry Freedom For An Ethical Garfield County,Independent Expenditure Committee,699.64,12/15/20 0:00,Payroll Data Processing,Tampa,FL,333607,Employee Services,Payroll Taxes And Fees
Cry Freedom For An Ethical Garfield County,Independent Expenditure Committee,1280.58,12/15/20 0:00,Ryan  Mulcahy,Des Moines,IA,50309,Employee Services,Salary
Take Back Colorado,Independent Expenditure Committee,0.7,12/15/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/15/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/15/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Unite For Colorado Action Iec,Independent Expenditure Committee,839.5,12/15/20 0:00,Maven Law Group,Denver,CO,80202,Consultant & Professional Services,Legal Fees
Cry Freedom For An Ethical Garfield County,Independent Expenditure Committee,303.58,12/16/20 0:00,Cry Freedom Pac,Washington,DC,20003-4303,Contributions,
Ready Colorado Action Fund,Independent Expenditure Committee,620.5,12/16/20 0:00,Maven Law Group,Denver,CO,80202,Consultant & Professional Services,
Take Back Colorado,Independent Expenditure Committee,1.3,12/16/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/16/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.1,12/16/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,2.3,12/16/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Better Colorado Alliance,Independent Expenditure Committee,24.85,12/17/20 0:00,Wix.Com,San Francisco,CA,94158,Other,Website
Colorado Fund For Freedom,Independent Expenditure Committee,14.28,12/17/20 0:00,"Harland Clarke, Inc",San Antonio,TX,78256,Office Equipment & Supplies,
Montrose Republican Women,527 Political Organization,15,12/17/20 0:00,City Of Montrose,Montrose,CO,81402,Miscellaneous,Sales Tax Renewal For 2021
Senate Majority Fund,527 Political Organization,11886.68,12/17/20 0:00,Cole Communications,Colorado Springs,CO,80903,Consultant & Professional Services,
Senate Majority Fund,527 Political Organization,5858,12/17/20 0:00,River Co,Aurora,CO,80014,Consultant & Professional Services,Ad Placement Services
Senate Majority Fund,527 Political Organization,5643.35,12/17/20 0:00,Westbrooke Group,Denver,CO,80206,Fundraising Expenses,Fundraising Consulting
Take Back Colorado,Independent Expenditure Committee,0.7,12/17/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/18/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,12/18/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Friends For The Future (F3),527 Political Organization,2.3,12/20/20 0:00,Anedot Inc,New Orleans,LA,70112,Bank Fees,Anedot (Lowman)
Take Back Colorado,Independent Expenditure Committee,1.3,12/20/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Better Colorado Alliance,Independent Expenditure Committee,16.23,12/21/20 0:00,,,,,Office Equipment & Supplies,
Community Change Voters,Independent Expenditure Committee,37.97,12/21/20 0:00,Amalgamated Bank,New York,NY,10001,Bank Fees,
Senate Majority Fund,527 Political Organization,600,12/21/20 0:00,"Strategic Compliance, Llc",Denver,CO,80205,Consultant & Professional Services,Compliance Services
Strong Colorado For All,Independent Expenditure Committee,12,12/21/20 0:00,,,,,Bank Fees,
Take Back Colorado,Independent Expenditure Committee,0.7,12/21/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,4.3,12/22/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,12/22/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Friends For The Future (F3),527 Political Organization,0.9,12/23/20 0:00,Anedot Inc,New Orleans,LA,70112,Bank Fees,Anedot (Scanga)
Take Back Colorado,Independent Expenditure Committee,0.5,12/23/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.5,12/23/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,12/23/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,12/23/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,12/23/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Friends For The Future (F3),527 Political Organization,0.7,12/24/20 0:00,Anedot Inc,New Orleans,LA,70112,Bank Fees,Anedot (Ortman)
Senate Majority Fund,527 Political Organization,195,12/24/20 0:00,Constant Contact,Waltham,MA,2451,Other,Communications
Take Back Colorado,Independent Expenditure Committee,4.3,12/24/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/24/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,2.3,12/25/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Montrose Republican Women,527 Political Organization,330,12/26/20 0:00,Colorado Federation Of Republican Women (Cfrw),Arvada,CO,80002,Miscellaneous,2021 Dues
Montrose Republican Women,527 Political Organization,15,12/26/20 0:00,Colorado Federation Of Republican Women (Cfrw),Arvada,CO,80002,Miscellaneous,Club Service Charge For 2021 For National Club
Montrose Republican Women,527 Political Organization,100,12/26/20 0:00,Sharing Ministries - Food Bank,Montrose,CO,81401,Donation for Independent Expenditures,Donation For 2020
Take Back Colorado,Independent Expenditure Committee,4.3,12/26/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.5,12/26/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,4.3,12/26/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/27/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,12/27/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/27/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,12/27/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/27/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
All Together Colorado,Independent Expenditure Committee,32.31,12/28/20 0:00,Mailchimp,Atlanta,GA,30308,Office Equipment & Supplies,
Coloradans Against Jared Polis,Independent Expenditure Committee,75,12/28/20 0:00,Digital Velocity,Dallas,TX,75219,Donation for Independent Expenditures,
Coloradans Creating Opportunities,527 Political Organization,67,12/28/20 0:00,1St Bank,Denver,CO,80222,Bank Fees,
Take Back Colorado,Independent Expenditure Committee,0.7,12/28/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,1.3,12/28/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/28/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
All Together Colorado,Independent Expenditure Committee,43.32,12/29/20 0:00,Zoom,San Jose,CA,95113,Office Equipment & Supplies,
Take Back Colorado,Independent Expenditure Committee,0.51,12/29/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/29/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/29/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/29/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
All Together Colorado,Independent Expenditure Committee,2500,12/30/20 0:00,Scarlett Greene,Denver,CO,80210,Consultant & Professional Services,
Better Colorado Alliance,Independent Expenditure Committee,2000,12/30/20 0:00,Scarlett Greene,Denver,CO,80210,Consultant & Professional Services,
Born To Run Action Fund,527 Political Organization,2,12/30/20 0:00,,,,,Bank Fees,
Coloradans Creating Opportunities,Independent Expenditure Committee,2000,12/30/20 0:00,Scarlett Greene Llc,Denver,CO,80210,Consultant & Professional Services,
Noco Reboot,Independent Expenditure Committee,900,12/30/20 0:00,"Kbn Law, Llc",Lakewood,CO,80226,Consultant & Professional Services,Legal Costs
Take Back Colorado,Independent Expenditure Committee,0.7,12/30/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Take Back Colorado,Independent Expenditure Committee,0.7,12/30/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
A Whole Lot Of People For Change,Independent Expenditure Committee,17,12/31/20 0:00,,,,,Bank Fees,Bank Fee
All Together Colorado,527 Political Organization,12,12/31/20 0:00,,,,,Bank Fees,
All Together Colorado,Independent Expenditure Committee,12,12/31/20 0:00,,,,,Bank Fees,
Better Colorado Alliance,527 Political Organization,2,12/31/20 0:00,,,,,Bank Fees,
Better Colorado Alliance,Independent Expenditure Committee,4,12/31/20 0:00,,,,,Bank Fees,
Blueflower Action,Independent Expenditure Committee,2,12/31/20 0:00,,,,,Bank Fees,
Coloradans Against Jared Polis,Independent Expenditure Committee,0.61,12/31/20 0:00,"Stripe, Inc",San Francisco,CA,94103,Fundraising Expenses,
Coloradans Against Jared Polis,Independent Expenditure Committee,13.65,12/31/20 0:00,Winred Technical Services Llc,Arlington,VA,22219,Fundraising Expenses,
Coloradans Creating Opportunities,Independent Expenditure Committee,2,12/31/20 0:00,,,,,Bank Fees,
Coloradans Creating Opportunities,527 Political Organization,2,12/31/20 0:00,,,,,Bank Fees,
Colorado Information Network Ie Committee,Independent Expenditure Committee,7,12/31/20 0:00,Firstbank,Greenwood Village,CO,80111,Bank Fees,Debit
Conservation Colorado Victory Fund,Independent Expenditure Committee,5,12/31/20 0:00,,,,,Bank Fees,
Conservatives For The Preservation Of American Values,Independent Expenditure Committee,144.75,12/31/20 0:00,,,,,Advertising,Website Construction And Maintenance
Rocky Mountain Chapter Of Associated Builders & Contractors Co Fea (Colorado Free Enterprise Allianc,Independent Expenditure Committee,125,12/31/20 0:00,Keybank,Denver,CO,80203,Miscellaneous,"Bank Fees, Office Supplies"
Take Back Colorado,Independent Expenditure Committee,20.3,12/31/20 0:00,"Anedot, Inc",New Orleans,LA,70112,Bank Fees,Cc Fees
Values First Colorado,527 Political Organization,7,12/31/20 0:00,1St Bank,Littleton,CO,80128,Bank Fees,Bank Fees
Coloradans Against Jared Polis,Independent Expenditure Committee,2,1/1/22 0:00,Firstbank,Denver,CO,80203,Bank Fees,
Colorado Fund For Freedom,Independent Expenditure Committee,2,1/1/22 0:00,Firstbank,Loveland,CO,80537,Bank Fees,
Take Back Colorado,Independent Expenditure Committee,1.3,1/1/22 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Take Back Colorado,Independent Expenditure Committee,4.3,1/1/22 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
Friends For The Future (F3),527 Political Organization,0.7,1/2/22 0:00,Anedot Inc,New Orleans,LA,70112,Bank Fees,Anedot (Sielaff)
Take Back Colorado,Independent Expenditure Committee,2.3,1/2/22 0:00,"Anedot, Inc.",New Orleans,LA,70112,Bank Fees,Online Payment Processing Fee
All Together Colorado,527 Political Organization,6000,1/3/22 0:00,Blue Mountain Strategies,Denver,CO,80203,Consultant & Professional Services,
All Together Colorado,527 Political Organization,5000,1/3/22 0:00,Mountaintop Strategies,Denver,CO,80229,Consultant & Professional Services,
All Together Colorado,Independent Expenditure Committee,2655.32,1/3/22 0:00,Gaylord Rockies Resort,Aurora,CO,80019,Other,Event Expense
